Year,FIPS,AgeGroup,MonthlyIncome,AverageRate,AveragePoints,County,MedianHousePrice,MonthlyMortgage,mortgage_income_ratio,affordable
2022,34021,25-44,,4.17,0.8,Mercer County,349340.0,2048.1652636395934,,Missing
2022,34021,45-64,8357.33075308029,3.45,0.7,Mercer County,341579.0,1879.392591733499,0.2248795275980677,Yes
2022,34021,45-64,8357.33075308029,3.76,0.8,Mercer County,345412.0,1953.447262188759,0.23374057099137427,Yes
2022,34021,45-64,8357.33075308029,4.17,0.8,Mercer County,349340.0,2048.1652636395934,0.2450740941280437,Yes
2022,34021,overall,6350.330331909903,3.45,0.7,Mercer County,341579.0,1879.392591733499,0.29595194163202837,No
2022,34021,overall,6350.330331909903,3.76,0.8,Mercer County,345412.0,1953.447262188759,0.30761348781697895,No
2022,34021,overall,6350.330331909903,4.17,0.8,Mercer County,349340.0,2048.1652636395934,0.3225289326049271,No
2022,34021,under-25,2689.8152095745827,3.45,0.7,Mercer County,341579.0,1879.392591733499,0.6987069539363416,No
2022,34021,under-25,2689.8152095745827,3.76,0.8,Mercer County,345412.0,1953.447262188759,0.7262384624918948,No
2022,34021,under-25,2689.8152095745827,4.17,0.8,Mercer County,349340.0,2048.1652636395934,0.7614520344553811,No
2020,34023,25-44,8831.80012742838,3.62,0.7,Middlesex County,370852.0,2071.495962849029,0.23454968782815988,Yes
2020,34023,25-44,8831.80012742838,3.47,0.7,Middlesex County,371513.0,2047.7318270769913,0.23185894127262643,Yes
2020,34023,25-44,8831.80012742838,3.45,0.7,Middlesex County,370117.0,2036.410750879379,0.2305770875130001,Yes
2020,34023,25-44,8831.80012742838,3.31,0.7,Middlesex County,370338.0,2012.3625931528895,0.2278541819468059,Yes
2020,34023,25-44,8831.80012742838,3.23,0.7,Middlesex County,368926.0,1990.4158104253347,0.2253692091880366,Yes
2020,34023,25-44,8831.80012742838,3.16,0.8,Middlesex County,369074.0,1978.7838505707982,0.22405215494238945,Yes
2020,34023,25-44,8831.80012742838,3.02,0.8,Middlesex County,370441.0,1961.3422332268456,0.22207728944585434,Yes
2020,34023,25-44,8831.80012742838,2.94,0.8,Middlesex County,376356.0,1978.3905551931894,0.22400762320798262,Yes
2020,34023,25-44,8831.80012742838,2.89,0.8,Middlesex County,382600.0,2002.189137393125,0.22670227003609933,Yes
2020,34023,25-44,8831.80012742838,2.83,0.7,Middlesex County,389218.0,2025.8490284802147,0.229381213257834,Yes
2020,34023,25-44,8831.80012742838,2.77,0.7,Middlesex County,392876.0,2033.860765185941,0.23028835977271547,Yes
2020,34023,25-44,8831.80012742838,2.68,0.7,Middlesex County,396475.0,2035.8902865177802,0.23051815679060045,Yes
2020,34023,45-64,9988.404824800065,3.62,0.7,Middlesex County,370852.0,2071.495962849029,0.20739006870303675,Yes
2020,34023,45-64,9988.404824800065,3.47,0.7,Middlesex County,371513.0,2047.7318270769913,0.2050108964339038,Yes
2020,34023,45-64,9988.404824800065,3.45,0.7,Middlesex County,370117.0,2036.410750879379,0.20387747459165895,Yes
2020,34023,45-64,9988.404824800065,3.31,0.7,Middlesex County,370338.0,2012.3625931528895,0.2014698671560071,Yes
2020,34023,45-64,9988.404824800065,3.23,0.7,Middlesex County,368926.0,1990.4158104253347,0.19927264116121526,Yes
2020,34023,45-64,9988.404824800065,3.16,0.8,Middlesex County,369074.0,1978.7838505707982,0.19810809486392708,Yes
2020,34023,45-64,9988.404824800065,3.02,0.8,Middlesex County,370441.0,1961.3422332268456,0.19636190839572876,Yes
2020,34023,45-64,9988.404824800065,2.94,0.8,Middlesex County,376356.0,1978.3905551931894,0.19806871966993891,Yes
2020,34023,45-64,9988.404824800065,2.89,0.8,Middlesex County,382600.0,2002.189137393125,0.20045134058062192,Yes
2020,34023,45-64,9988.404824800065,2.83,0.7,Middlesex County,389218.0,2025.8490284802147,0.2028200762798744,Yes
2020,34023,45-64,9988.404824800065,2.77,0.7,Middlesex County,392876.0,2033.860765185941,0.20362218000376775,Yes
2020,34023,45-64,9988.404824800065,2.68,0.7,Middlesex County,396475.0,2035.8902865177802,0.20382536773668783,Yes
2020,34023,65-plus,5289.210199564507,3.62,0.7,Middlesex County,370852.0,2071.495962849029,0.39164561147892896,No
2020,34023,65-plus,5289.210199564507,3.47,0.7,Middlesex County,371513.0,2047.7318270769913,0.3871526654859725,No
2020,34023,65-plus,5289.210199564507,3.45,0.7,Middlesex County,370117.0,2036.410750879379,0.38501225590297944,No
2020,34023,65-plus,5289.210199564507,3.31,0.7,Middlesex County,370338.0,2012.3625931528895,0.3804656115422638,No
2020,34023,65-plus,5289.210199564507,3.23,0.7,Middlesex County,368926.0,1990.4158104253347,0.3763162618474149,No
2020,34023,65-plus,5289.210199564507,3.16,0.8,Middlesex County,369074.0,1978.7838505707982,0.3741170753118724,No
2020,34023,65-plus,5289.210199564507,3.02,0.8,Middlesex County,370441.0,1961.3422332268456,0.3708194908548605,No
2020,34023,65-plus,5289.210199564507,2.94,0.8,Middlesex County,376356.0,1978.3905551931894,0.37404271725787763,No
2020,34023,65-plus,5289.210199564507,2.89,0.8,Middlesex County,382600.0,2002.189137393125,0.37854217583524613,No
2020,34023,65-plus,5289.210199564507,2.83,0.7,Middlesex County,389218.0,2025.8490284802147,0.383015412896053,No
2020,34023,65-plus,5289.210199564507,2.77,0.7,Middlesex County,392876.0,2033.860765185941,0.3845301450400669,No
2020,34023,65-plus,5289.210199564507,2.68,0.7,Middlesex County,396475.0,2035.8902865177802,0.3849138547538548,No
2020,34023,overall,8225.532048932142,3.62,0.7,Middlesex County,370852.0,2071.495962849029,0.2518373219538979,No
2020,34023,overall,8225.532048932142,3.47,0.7,Middlesex County,371513.0,2047.7318270769913,0.24894825220975617,Yes
2020,34023,overall,8225.532048932142,3.45,0.7,Middlesex County,370117.0,2036.410750879379,0.24757191860236574,Yes
2020,34023,overall,8225.532048932142,3.31,0.7,Middlesex County,370338.0,2012.3625931528895,0.2446483195472005,Yes
2020,34023,overall,8225.532048932142,3.23,0.7,Middlesex County,368926.0,1990.4158104253347,0.24198019028857048,Yes
2020,34023,overall,8225.532048932142,3.16,0.8,Middlesex County,369074.0,1978.7838505707982,0.24056606172091793,Yes
2020,34023,overall,8225.532048932142,3.02,0.8,Middlesex County,370441.0,1961.3422332268456,0.23844563750517167,Yes
2020,34023,overall,8225.532048932142,2.94,0.8,Middlesex County,376356.0,1978.3905551931894,0.24051824774666444,Yes
2020,34023,overall,8225.532048932142,2.89,0.8,Middlesex County,382600.0,2002.189137393125,0.24341150523546426,Yes
2020,34023,overall,8225.532048932142,2.83,0.7,Middlesex County,389218.0,2025.8490284802147,0.246287901673572,Yes
2020,34023,overall,8225.532048932142,2.77,0.7,Middlesex County,392876.0,2033.860765185941,0.24726191000009315,Yes
2020,34023,overall,8225.532048932142,2.68,0.7,Middlesex County,396475.0,2035.8902865177802,0.24750864435353873,Yes
2021,34023,25-44,9181.332245428244,2.74,0.7,Middlesex County,397853.0,2054.06048995975,0.2237213984912211,Yes
2021,34023,25-44,9181.332245428244,2.81,0.7,Middlesex County,401237.0,2084.6473244647304,0.2270528142038167,Yes
2021,34023,25-44,9181.332245428244,3.08,0.7,Middlesex County,405515.0,2158.6340678361003,0.23511120283344186,Yes
2021,34023,25-44,9181.332245428244,3.06,0.7,Middlesex County,411904.0,2188.7146968634775,0.23838748433848767,Yes
2021,34023,25-44,9181.332245428244,2.96,0.7,Middlesex County,419406.0,2208.658374978623,0.24055968305453745,Yes
2021,34023,25-44,9181.332245428244,2.98,0.7,Middlesex County,424711.0,2240.6181492942515,0.24404063477933124,Yes
2021,34023,25-44,9181.332245428244,2.87,0.7,Middlesex County,431009.0,2251.462720760842,0.2452217892323781,Yes
2021,34023,25-44,9181.332245428244,2.84,0.7,Middlesex County,435318.0,2267.837616748791,0.24700528813539438,Yes
2021,34023,25-44,9181.332245428244,2.9,0.7,Middlesex County,439173.0,2300.310802796046,0.250542158948824,No
2021,34023,25-44,9181.332245428244,3.07,0.7,Middlesex County,440936.0,2345.0830067699667,0.25541859765914454,No
2021,34023,25-44,9181.332245428244,3.07,0.7,Middlesex County,443273.0,2357.512155187926,0.25677233893390866,No
2021,34023,25-44,9181.332245428244,3.1,0.6,Middlesex County,445978.0,2378.286642046306,0.25903502655952254,No
2021,34023,45-64,10545.382173910859,2.74,0.7,Middlesex County,397853.0,2054.06048995975,0.19478293494582583,Yes
2021,34023,45-64,10545.382173910859,2.81,0.7,Middlesex County,401237.0,2084.6473244647304,0.1976834305372186,Yes
2021,34023,45-64,10545.382173910859,3.08,0.7,Middlesex County,405515.0,2158.6340678361003,0.20469946297219396,Yes
2021,34023,45-64,10545.382173910859,3.06,0.7,Middlesex County,411904.0,2188.7146968634775,0.20755195599058796,Yes
2021,34023,45-64,10545.382173910859,2.96,0.7,Middlesex County,419406.0,2208.658374978623,0.20944317982546104,Yes
2021,34023,45-64,10545.382173910859,2.98,0.7,Middlesex County,424711.0,2240.6181492942515,0.21247386887859904,Yes
2021,34023,45-64,10545.382173910859,2.87,0.7,Middlesex County,431009.0,2251.462720760842,0.2135022404717519,Yes
2021,34023,45-64,10545.382173910859,2.84,0.7,Middlesex County,435318.0,2267.837616748791,0.21505504298928038,Yes
2021,34023,45-64,10545.382173910859,2.9,0.7,Middlesex County,439173.0,2300.310802796046,0.2181344179717816,Yes
2021,34023,45-64,10545.382173910859,3.07,0.7,Middlesex County,440936.0,2345.0830067699667,0.22238008714104948,Yes
2021,34023,45-64,10545.382173910859,3.07,0.7,Middlesex County,443273.0,2357.512155187926,0.22355872137288502,Yes
2021,34023,45-64,10545.382173910859,3.1,0.6,Middlesex County,445978.0,2378.286642046306,0.22552872933615975,Yes
2021,34023,65-plus,5577.764036089314,2.74,0.7,Middlesex County,397853.0,2054.06048995975,0.3682587640261481,No
2021,34023,65-plus,5577.764036089314,2.81,0.7,Middlesex County,401237.0,2084.6473244647304,0.3737424729652637,No
2021,34023,65-plus,5577.764036089314,3.08,0.7,Middlesex County,405515.0,2158.6340678361003,0.38700706122906614,No
2021,34023,65-plus,5577.764036089314,3.06,0.7,Middlesex County,411904.0,2188.7146968634775,0.392400015974507,No
2021,34023,65-plus,5577.764036089314,2.96,0.7,Middlesex County,419406.0,2208.658374978623,0.39597558460489474,No
2021,34023,65-plus,5577.764036089314,2.98,0.7,Middlesex County,424711.0,2240.6181492942515,0.40170543873799214,No
2021,34023,65-plus,5577.764036089314,2.87,0.7,Middlesex County,431009.0,2251.462720760842,0.4036496894084084,No
2021,34023,65-plus,5577.764036089314,2.84,0.7,Middlesex County,435318.0,2267.837616748791,0.40658543496558863,No
2021,34023,65-plus,5577.764036089314,2.9,0.7,Middlesex County,439173.0,2300.310802796046,0.41240733525343637,No
2021,34023,65-plus,5577.764036089314,3.07,0.7,Middlesex County,440936.0,2345.0830067699667,0.4204342441875962,No
2021,34023,65-plus,5577.764036089314,3.07,0.7,Middlesex County,443273.0,2357.512155187926,0.4226625830591476,No
2021,34023,65-plus,5577.764036089314,3.1,0.6,Middlesex County,445978.0,2378.286642046306,0.42638710183117967,No
2021,34023,overall,8677.76887980452,2.74,0.7,Middlesex County,397853.0,2054.06048995975,0.23670375627773357,Yes
2021,34023,overall,8677.76887980452,2.81,0.7,Middlesex County,401237.0,2084.6473244647304,0.2402284911408807,Yes
2021,34023,overall,8677.76887980452,3.08,0.7,Middlesex County,405515.0,2158.6340678361003,0.248754501039987,Yes
2021,34023,overall,8677.76887980452,3.06,0.7,Middlesex County,411904.0,2188.7146968634775,0.2522209023055684,No
2021,34023,overall,8677.76887980452,2.96,0.7,Middlesex County,419406.0,2208.658374978623,0.2545191518200905,No
2021,34023,overall,8677.76887980452,2.98,0.7,Middlesex County,424711.0,2240.6181492942515,0.2582021001399066,No
2021,34023,overall,8677.76887980452,2.87,0.7,Middlesex County,431009.0,2251.462720760842,0.25945179595651546,No
2021,34023,overall,8677.76887980452,2.84,0.7,Middlesex County,435318.0,2267.837616748791,0.2613387897465964,No
2021,34023,overall,8677.76887980452,2.9,0.7,Middlesex County,439173.0,2300.310802796046,0.26508090209102964,No
2021,34023,overall,8677.76887980452,3.07,0.7,Middlesex County,440936.0,2345.0830067699667,0.27024031629000855,No
2021,34023,overall,8677.76887980452,3.07,0.7,Middlesex County,443273.0,2357.512155187926,0.27167261399119363,No
2021,34023,overall,8677.76887980452,3.1,0.6,Middlesex County,445978.0,2378.286642046306,0.27406660340784283,No
2022,34023,25-44,9478.436133307574,3.45,0.7,Middlesex County,449201.0,2471.5366916563353,0.2607536366649414,No
2022,34023,25-44,9478.436133307574,3.76,0.8,Middlesex County,453297.0,2563.5814146826915,0.27046459760109287,No
2022,34023,25-44,9478.436133307574,4.17,0.8,Middlesex County,458338.0,2687.215808685074,0.2835083521048476,No
2022,34023,45-64,11089.432998498887,3.45,0.7,Middlesex County,449201.0,2471.5366916563353,0.22287313445068768,Yes
2022,34023,45-64,11089.432998498887,3.76,0.8,Middlesex County,453297.0,2563.5814146826915,0.23117335350055399,Yes
2022,34023,45-64,11089.432998498887,4.17,0.8,Middlesex County,458338.0,2687.215808685074,0.2423222006976215,Yes
2022,34023,65-plus,5870.191193151949,3.45,0.7,Middlesex County,449201.0,2471.5366916563353,0.4210317194676013,No
2022,34023,65-plus,5870.191193151949,3.76,0.8,Middlesex County,453297.0,2563.5814146826915,0.43671174078168284,No
2022,34023,65-plus,5870.191193151949,4.17,0.8,Middlesex County,458338.0,2687.215808685074,0.45777313212897186,No
2022,34023,overall,9141.623193459787,3.45,0.7,Middlesex County,449201.0,2471.5366916563353,0.27036081441472587,No
2022,34023,overall,9141.623193459787,3.76,0.8,Middlesex County,453297.0,2563.5814146826915,0.2804295649066744,No
2022,34023,overall,9141.623193459787,4.17,0.8,Middlesex County,458338.0,2687.215808685074,0.29395390203870964,No
2020,34025,25-44,9826.527830825968,3.62,0.7,Monmouth County,474567.0,2650.824654043595,0.2697620868408796,No
2020,34025,25-44,9826.527830825968,3.47,0.7,Monmouth County,476766.0,2627.872812709619,0.2674263847771277,No
2020,34025,25-44,9826.527830825968,3.45,0.7,Monmouth County,480626.0,2644.4393355402544,0.26911228269710974,No
2020,34025,25-44,9826.527830825968,3.31,0.7,Monmouth County,484181.0,2630.968825006775,0.2677414515382927,No
2020,34025,25-44,9826.527830825968,3.23,0.7,Monmouth County,486013.0,2622.1192306106054,0.2668408695068239,No
2020,34025,25-44,9826.527830825968,3.16,0.8,Monmouth County,486767.0,2609.7928290554087,0.26558646899349825,No
2020,34025,25-44,9826.527830825968,3.02,0.8,Monmouth County,487717.0,2582.2734253570675,0.26278594736753674,No
2020,34025,25-44,9826.527830825968,2.94,0.8,Monmouth County,491809.0,2585.2923310881374,0.2630931673523618,No
2020,34025,25-44,9826.527830825968,2.89,0.8,Monmouth County,498301.0,2607.6655759334335,0.2653699883445246,No
2020,34025,25-44,9826.527830825968,2.83,0.7,Monmouth County,507839.0,2643.2619888452323,0.2689924696038899,No
2020,34025,25-44,9826.527830825968,2.77,0.7,Monmouth County,519168.0,2687.655712591389,0.27351021223999106,No
2020,34025,25-44,9826.527830825968,2.68,0.7,Monmouth County,528988.0,2716.341587450577,0.2764294402066793,No
2020,34025,65-plus,5919.105290220559,3.62,0.7,Monmouth County,474567.0,2650.824654043595,0.4478421187106167,No
2020,34025,65-plus,5919.105290220559,3.47,0.7,Monmouth County,476766.0,2627.872812709619,0.44396453245245426,No
2020,34025,65-plus,5919.105290220559,3.45,0.7,Monmouth County,480626.0,2644.4393355402544,0.4467633545747784,No
2020,34025,65-plus,5919.105290220559,3.31,0.7,Monmouth County,484181.0,2630.968825006775,0.44448758655359877,No
2020,34025,65-plus,5919.105290220559,3.23,0.7,Monmouth County,486013.0,2622.1192306106054,0.44299249667729756,No
2020,34025,65-plus,5919.105290220559,3.16,0.8,Monmouth County,486767.0,2609.7928290554087,0.440910019520562,No
2020,34025,65-plus,5919.105290220559,3.02,0.8,Monmouth County,487717.0,2582.2734253570675,0.43626076894145704,No
2020,34025,65-plus,5919.105290220559,2.94,0.8,Monmouth County,491809.0,2585.2923310881374,0.43677079631604315,No
2020,34025,65-plus,5919.105290220559,2.89,0.8,Monmouth County,498301.0,2607.6655759334335,0.4405506319074561,No
2020,34025,65-plus,5919.105290220559,2.83,0.7,Monmouth County,507839.0,2643.2619888452323,0.44656444838249165,No
2020,34025,65-plus,5919.105290220559,2.77,0.7,Monmouth County,519168.0,2687.655712591389,0.45406452171612594,No
2020,34025,65-plus,5919.105290220559,2.68,0.7,Monmouth County,528988.0,2716.341587450577,0.45891084112635544,No
2020,34025,overall,8875.351534580617,3.62,0.7,Monmouth County,474567.0,2650.824654043595,0.29867263777838104,No
2020,34025,overall,8875.351534580617,3.47,0.7,Monmouth County,476766.0,2627.872812709619,0.29608661724223106,No
2020,34025,overall,8875.351534580617,3.45,0.7,Monmouth County,480626.0,2644.4393355402544,0.29795319376780166,No
2020,34025,overall,8875.351534580617,3.31,0.7,Monmouth County,484181.0,2630.968825006775,0.29643544988115167,No
2020,34025,overall,8875.351534580617,3.23,0.7,Monmouth County,486013.0,2622.1192306106054,0.2954383519789796,No
2020,34025,overall,8875.351534580617,3.16,0.8,Monmouth County,486767.0,2609.7928290554087,0.2940495166740151,No
2020,34025,overall,8875.351534580617,3.02,0.8,Monmouth County,487717.0,2582.2734253570675,0.2909488616080024,No
2020,34025,overall,8875.351534580617,2.94,0.8,Monmouth County,491809.0,2585.2923310881374,0.29128900652725515,No
2020,34025,overall,8875.351534580617,2.89,0.8,Monmouth County,498301.0,2607.6655759334335,0.2938098356750499,No
2020,34025,overall,8875.351534580617,2.83,0.7,Monmouth County,507839.0,2643.2619888452323,0.29782054023960786,No
2020,34025,overall,8875.351534580617,2.77,0.7,Monmouth County,519168.0,2687.655712591389,0.3028224518341163,No
2020,34025,overall,8875.351534580617,2.68,0.7,Monmouth County,528988.0,2716.341587450577,0.30605453506455743,No
2020,34025,under-25,3938.9466301306347,3.62,0.7,Monmouth County,474567.0,2650.824654043595,0.672978058084448,No
2020,34025,under-25,3938.9466301306347,3.47,0.7,Monmouth County,476766.0,2627.872812709619,0.6671511598070233,No
2020,34025,under-25,3938.9466301306347,3.45,0.7,Monmouth County,480626.0,2644.4393355402544,0.6713569854721672,No
2020,34025,under-25,3938.9466301306347,3.31,0.7,Monmouth County,484181.0,2630.968825006775,0.6679371598694445,No
2020,34025,under-25,3938.9466301306347,3.23,0.7,Monmouth County,486013.0,2622.1192306106054,0.6656904692622462,No
2020,34025,under-25,3938.9466301306347,3.16,0.8,Monmouth County,486767.0,2609.7928290554087,0.66256110430439,No
2020,34025,under-25,3938.9466301306347,3.02,0.8,Monmouth County,487717.0,2582.2734253570675,0.6555746162195213,No
2020,34025,under-25,3938.9466301306347,2.94,0.8,Monmouth County,491809.0,2585.2923310881374,0.6563410408539596,No
2020,34025,under-25,3938.9466301306347,2.89,0.8,Monmouth County,498301.0,2607.6655759334335,0.6620210479589439,No
2020,34025,under-25,3938.9466301306347,2.83,0.7,Monmouth County,507839.0,2643.2619888452323,0.6710580866026024,No
2020,34025,under-25,3938.9466301306347,2.77,0.7,Monmouth County,519168.0,2687.655712591389,0.6823285423652092,No
2020,34025,under-25,3938.9466301306347,2.68,0.7,Monmouth County,528988.0,2716.341587450577,0.689611168293613,No
2021,34025,25-44,10211.524116269191,2.74,0.7,Monmouth County,536447.0,2769.6023095400515,0.2712232060567207,No
2021,34025,25-44,10211.524116269191,2.81,0.7,Monmouth County,544167.0,2827.24743882543,0.2768683113934977,No
2021,34025,25-44,10211.524116269191,3.08,0.7,Monmouth County,550717.0,2931.5721439071144,0.2870846810454552,No
2021,34025,25-44,10211.524116269191,3.06,0.7,Monmouth County,557896.0,2964.465444669988,0.2903058750991878,No
2021,34025,25-44,10211.524116269191,2.96,0.7,Monmouth County,566878.0,2985.269267228251,0.2923431637861056,No
2021,34025,25-44,10211.524116269191,2.98,0.7,Monmouth County,578684.0,3052.922747718318,0.29896837268927806,No
2021,34025,25-44,10211.524116269191,2.87,0.7,Monmouth County,590760.0,3085.9543928703924,0.30220311461183275,No
2021,34025,25-44,10211.524116269191,2.84,0.7,Monmouth County,598783.0,3119.4267447468083,0.3054810143156671,No
2021,34025,25-44,10211.524116269191,2.9,0.7,Monmouth County,606070.0,3174.487885754816,0.3108730733639617,No
2021,34025,25-44,10211.524116269191,3.07,0.7,Monmouth County,612628.0,3258.2132379108784,0.3190721777486509,No
2021,34025,25-44,10211.524116269191,3.07,0.7,Monmouth County,618750.0,3290.772607450779,0.32226067039374257,No
2021,34025,25-44,10211.524116269191,3.1,0.6,Monmouth County,622349.0,3318.828088809036,0.3250081036895773,No
2021,34025,65-plus,5811.44820096618,2.74,0.7,Monmouth County,536447.0,2769.6023095400515,0.4765769587483534,No
2021,34025,65-plus,5811.44820096618,2.81,0.7,Monmouth County,544167.0,2827.24743882543,0.4864961952780354,No
2021,34025,65-plus,5811.44820096618,3.08,0.7,Monmouth County,550717.0,2931.5721439071144,0.5044477800593193,No
2021,34025,65-plus,5811.44820096618,3.06,0.7,Monmouth County,557896.0,2964.465444669988,0.5101078667752957,No
2021,34025,65-plus,5811.44820096618,2.96,0.7,Monmouth County,566878.0,2985.269267228251,0.5136876668249295,No
2021,34025,65-plus,5811.44820096618,2.98,0.7,Monmouth County,578684.0,3052.922747718318,0.5253290818647847,No
2021,34025,65-plus,5811.44820096618,2.87,0.7,Monmouth County,590760.0,3085.9543928703924,0.5310129740737152,No
2021,34025,65-plus,5811.44820096618,2.84,0.7,Monmouth County,598783.0,3119.4267447468083,0.5367727005169193,No
2021,34025,65-plus,5811.44820096618,2.9,0.7,Monmouth County,606070.0,3174.487885754816,0.5462472994643647,No
2021,34025,65-plus,5811.44820096618,3.07,0.7,Monmouth County,612628.0,3258.2132379108784,0.5606542681339198,No
2021,34025,65-plus,5811.44820096618,3.07,0.7,Monmouth County,618750.0,3290.772607450779,0.5662568939190877,No
2021,34025,65-plus,5811.44820096618,3.1,0.6,Monmouth County,622349.0,3318.828088809036,0.5710845169810282,No
2021,34025,overall,9128.075460016118,2.74,0.7,Monmouth County,536447.0,2769.6023095400515,0.30341579905553945,No
2021,34025,overall,9128.075460016118,2.81,0.7,Monmouth County,544167.0,2827.24743882543,0.3097309450617138,No
2021,34025,overall,9128.075460016118,3.08,0.7,Monmouth County,550717.0,2931.5721439071144,0.3211599374641824,No
2021,34025,overall,9128.075460016118,3.06,0.7,Monmouth County,557896.0,2964.465444669988,0.3247634682310956,No
2021,34025,overall,9128.075460016118,2.96,0.7,Monmouth County,566878.0,2985.269267228251,0.32704257105505785,No
2021,34025,overall,9128.075460016118,2.98,0.7,Monmouth County,578684.0,3052.922747718318,0.33445415313349386,No
2021,34025,overall,9128.075460016118,2.87,0.7,Monmouth County,590760.0,3085.9543928703924,0.3380728398212588,No
2021,34025,overall,9128.075460016118,2.84,0.7,Monmouth County,598783.0,3119.4267447468083,0.34173980686409666,No
2021,34025,overall,9128.075460016118,2.9,0.7,Monmouth County,606070.0,3174.487885754816,0.34777187148157196,No
2021,34025,overall,9128.075460016118,3.07,0.7,Monmouth County,612628.0,3258.2132379108784,0.35694416114140287,No
2021,34025,overall,9128.075460016118,3.07,0.7,Monmouth County,618750.0,3290.772607450779,0.3605111090355697,No
2021,34025,overall,9128.075460016118,3.1,0.6,Monmouth County,622349.0,3318.828088809036,0.36358464644015726,No
2021,34025,under-25,3938.9466301306347,2.74,0.7,Monmouth County,536447.0,2769.6023095400515,0.7031327330901658,No
2021,34025,under-25,3938.9466301306347,2.81,0.7,Monmouth County,544167.0,2827.24743882543,0.7177673891792905,No
2021,34025,under-25,3938.9466301306347,3.08,0.7,Monmouth County,550717.0,2931.5721439071144,0.7442528216763092,No
2021,34025,under-25,3938.9466301306347,3.06,0.7,Monmouth County,557896.0,2964.465444669988,0.7526036077751254,No
2021,34025,under-25,3938.9466301306347,2.96,0.7,Monmouth County,566878.0,2985.269267228251,0.7578851778271606,No
2021,34025,under-25,3938.9466301306347,2.98,0.7,Monmouth County,578684.0,3052.922747718318,0.7750607038859697,No
2021,34025,under-25,3938.9466301306347,2.87,0.7,Monmouth County,590760.0,3085.9543928703924,0.7834466121639346,No
2021,34025,under-25,3938.9466301306347,2.84,0.7,Monmouth County,598783.0,3119.4267447468083,0.7919444048530693,No
2021,34025,under-25,3938.9466301306347,2.9,0.7,Monmouth County,606070.0,3174.487885754816,0.8059230509679525,No
2021,34025,under-25,3938.9466301306347,3.07,0.7,Monmouth County,612628.0,3258.2132379108784,0.8271788231369919,No
2021,34025,under-25,3938.9466301306347,3.07,0.7,Monmouth County,618750.0,3290.772607450779,0.8354448324529954,No
2021,34025,under-25,3938.9466301306347,3.1,0.6,Monmouth County,622349.0,3318.828088809036,0.8425674172434694,No
2022,34025,25-44,10643.130888560887,3.45,0.7,Monmouth County,626454.0,3446.7956363295675,0.3238516628630531,No
2022,34025,25-44,10643.130888560887,3.76,0.8,Monmouth County,630253.0,3564.340547914525,0.3348958671311124,No
2022,34025,25-44,10643.130888560887,4.17,0.8,Monmouth County,638470.0,3743.321909532178,0.3517124752788164,No
2022,34025,65-plus,6143.523183560722,3.45,0.7,Monmouth County,626454.0,3446.7956363295675,0.5610454348984553,No
2022,34025,65-plus,6143.523183560722,3.76,0.8,Monmouth County,630253.0,3564.340547914525,0.5801785785479319,No
2022,34025,65-plus,6143.523183560722,4.17,0.8,Monmouth County,638470.0,3743.321909532178,0.6093119204870628,No
2022,34025,overall,9393.048503758606,3.45,0.7,Monmouth County,626454.0,3446.7956363295675,0.3669517553273935,No
2022,34025,overall,9393.048503758606,3.76,0.8,Monmouth County,630253.0,3564.340547914525,0.3794657875436566,No
2022,34025,overall,9393.048503758606,4.17,0.8,Monmouth County,638470.0,3743.321909532178,0.39852044924864344,No
2022,34025,under-25,3938.9466301306347,3.45,0.7,Monmouth County,626454.0,3446.7956363295675,0.8750551759101277,No
2022,34025,under-25,3938.9466301306347,3.76,0.8,Monmouth County,630253.0,3564.340547914525,0.9048968880790126,No
2022,34025,under-25,3938.9466301306347,4.17,0.8,Monmouth County,638470.0,3743.321909532178,0.9503357778188609,No
2020,34027,25-44,8804.985177534067,3.62,0.7,Morris County,463962.0,2591.587506378181,0.29433184203314966,No
2020,34027,25-44,8804.985177534067,3.47,0.7,Morris County,461930.0,2546.0986907098127,0.28916558510583157,No
2020,34027,25-44,8804.985177534067,3.45,0.7,Morris County,462830.0,2546.524444512149,0.28921393882747354,No
2020,34027,25-44,8804.985177534067,3.31,0.7,Morris County,464638.0,2524.7750178414644,0.2867438123897621,No
2020,34027,25-44,8804.985177534067,3.23,0.7,Morris County,466255.0,2515.5216051182742,0.2856928835651685,No
2020,34027,25-44,8804.985177534067,3.16,0.8,Morris County,465635.0,2496.493977523569,0.28353187736117685,No
2020,34027,25-44,8804.985177534067,3.02,0.8,Morris County,467142.0,2473.336735172551,0.28090186244529675,No
2020,34027,25-44,8804.985177534067,2.94,0.8,Morris County,471079.0,2476.3209417409375,0.28124078482940257,No
2020,34027,25-44,8804.985177534067,2.89,0.8,Morris County,477009.0,2496.242128172392,0.28350327432027456,No
2020,34027,25-44,8804.985177534067,2.83,0.7,Morris County,482798.0,2512.925556506098,0.28539804506631444,No
2020,34027,25-44,8804.985177534067,2.77,0.7,Morris County,488209.0,2527.385562647408,0.28704029725070246,No
2020,34027,25-44,8804.985177534067,2.68,0.7,Morris County,493446.0,2533.8342097762848,0.2877726831660508,No
2020,34027,45-64,12891.904184342768,3.62,0.7,Morris County,463962.0,2591.587506378181,0.20102441573570387,Yes
2020,34027,45-64,12891.904184342768,3.47,0.7,Morris County,461930.0,2546.0986907098127,0.19749593654303238,Yes
