Year,FIPS,Month,MedianHousePrice,diff_12,train_and_predicted
2017-06,34019,Jun,403069.0,10527.0,403069.0
2017-07,34019,Jul,401707.0,7846.0,401707.0
2017-08,34019,Aug,400444.0,5490.0,400444.0
2017-09,34019,Sep,400217.0,2800.0,400217.0
2017-10,34019,Oct,400931.0,1932.0,400931.0
2017-11,34019,Nov,401864.0,644.0,401864.0
2017-12,34019,Dec,403122.0,985.0,403122.0
2018-01,34019,Jan,402856.0,-172.0,402856.0
2018-02,34019,Feb,403003.0,1208.0,403003.0
2018-03,34019,Mar,403692.0,1787.0,403692.0
2018-04,34019,Apr,406215.0,4070.0,406215.0
2018-05,34019,May,410116.0,6740.0,410116.0
2018-06,34019,Jun,412795.0,9726.0,412795.0
2018-07,34019,Jul,413622.0,11915.0,413622.0
2018-08,34019,Aug,412390.0,11946.0,412390.0
2018-09,34019,Sep,410239.0,10022.0,410239.0
2018-10,34019,Oct,408479.0,7548.0,408479.0
2018-11,34019,Nov,407616.0,5752.0,407616.0
2018-12,34019,Dec,408329.0,5207.0,408329.0
2019-01,34019,Jan,410337.0,7481.0,410337.0
2019-02,34019,Feb,412016.0,9013.0,412016.0
2019-03,34019,Mar,413372.0,9680.0,413372.0
2019-04,34019,Apr,415964.0,9749.0,415964.0
2019-05,34019,May,416935.0,6819.0,416935.0
2019-06,34019,Jun,417257.0,4462.0,417257.0
2019-07,34019,Jul,415406.0,1784.0,415406.0
2019-08,34019,Aug,414182.0,1792.0,414182.0
2019-09,34019,Sep,413375.0,3136.0,413375.0
2019-10,34019,Oct,413499.0,5020.0,413499.0
2019-11,34019,Nov,412841.0,5225.0,412841.0
2019-12,34019,Dec,412433.0,4104.0,412433.0
2020-01,34019,Jan,413097.0,2760.0,413097.0
2020-02,34019,Feb,412387.0,371.0,412387.0
2020-03,34019,Mar,413397.0,25.0,413397.0
2020-04,34019,Apr,411426.0,-4538.0,411426.0
2020-05,34019,May,412506.0,-4429.0,412506.0
2020-06,34019,Jun,412171.0,-5086.0,412171.0
2020-07,34019,Jul,414308.0,-1098.0,414308.0
2020-08,34019,Aug,417110.0,2928.0,417110.0
2020-09,34019,Sep,421123.0,7748.0,421123.0
2020-10,34019,Oct,425182.0,11683.0,425182.0
2020-11,34019,Nov,429128.0,16287.0,429128.0
2020-12,34019,Dec,433168.0,20735.0,433168.0
2021-01,34019,Jan,438419.0,25322.0,438419.0
2021-02,34019,Feb,445839.0,33452.0,445839.0
2021-03,34019,Mar,451407.0,38010.0,451407.0
2021-04,34019,Apr,457667.0,46241.0,457667.0
2021-05,34019,May,463595.0,51089.0,463595.0
2021-06,34019,Jun,474408.0,62237.0,474408.0
2021-07,34019,Jul,484491.0,70183.0,484491.0
2021-08,34019,Aug,493757.0,76647.0,493757.0
2021-09,34019,Sep,499382.0,78259.0,499382.0
2021-10,34019,Oct,503540.0,78358.0,503540.0
2021-11,34019,Nov,507071.0,77943.0,507071.0
2021-12,34019,Dec,510669.0,77501.0,510669.0
2022-01,34019,Jan,513985.0,75566.0,513985.0
2022-02,34019,Feb,517355.0,71516.0,517355.0
2022-03,34019,Mar,522108.0,70701.0,522108.0
2000-01,34021,Jan,161705.0,,161705.0
2000-02,34021,Feb,161489.0,,161489.0
2000-03,34021,Mar,161634.0,,161634.0
2000-04,34021,Apr,162351.0,,162351.0
2000-05,34021,May,163116.0,,163116.0
2000-06,34021,Jun,164048.0,,164048.0
2000-07,34021,Jul,164864.0,,164864.0
2000-08,34021,Aug,166430.0,,166430.0
2000-09,34021,Sep,167967.0,,167967.0
2000-10,34021,Oct,169991.0,,169991.0
2000-11,34021,Nov,171538.0,,171538.0
2000-12,34021,Dec,173060.0,,173060.0
2001-01,34021,Jan,173778.0,12073.0,173778.0
2001-02,34021,Feb,175029.0,13540.0,175029.0
2001-03,34021,Mar,176796.0,15162.0,176796.0
2001-04,34021,Apr,179026.0,16675.0,179026.0
2001-05,34021,May,180787.0,17671.0,180787.0
2001-06,34021,Jun,182382.0,18334.0,182382.0
2001-07,34021,Jul,183981.0,19117.0,183981.0
2001-08,34021,Aug,185985.0,19555.0,185985.0
2001-09,34021,Sep,187999.0,20032.0,187999.0
2001-10,34021,Oct,189887.0,19896.0,189887.0
2001-11,34021,Nov,191640.0,20102.0,191640.0
2001-12,34021,Dec,193313.0,20253.0,193313.0
2002-01,34021,Jan,195019.0,21241.0,195019.0
2002-02,34021,Feb,196890.0,21861.0,196890.0
2002-03,34021,Mar,198698.0,21902.0,198698.0
2002-04,34021,Apr,200550.0,21524.0,200550.0
2002-05,34021,May,202351.0,21564.0,202351.0
2002-06,34021,Jun,204438.0,22056.0,204438.0
2002-07,34021,Jul,206899.0,22918.0,206899.0
2002-08,34021,Aug,209601.0,23616.0,209601.0
2002-09,34021,Sep,212249.0,24250.0,212249.0
2002-10,34021,Oct,214830.0,24943.0,214830.0
2002-11,34021,Nov,217206.0,25566.0,217206.0
2002-12,34021,Dec,219510.0,26197.0,219510.0
2003-01,34021,Jan,222208.0,27189.0,222208.0
2003-02,34021,Feb,224808.0,27918.0,224808.0
2003-03,34021,Mar,227476.0,28778.0,227476.0
2003-04,34021,Apr,229578.0,29028.0,229578.0
2003-05,34021,May,231986.0,29635.0,231986.0
2003-06,34021,Jun,234505.0,30067.0,234505.0
2003-07,34021,Jul,237454.0,30555.0,237454.0
2003-08,34021,Aug,240143.0,30542.0,240143.0
2003-09,34021,Sep,242912.0,30663.0,242912.0
2003-10,34021,Oct,245187.0,30357.0,245187.0
2003-11,34021,Nov,247230.0,30024.0,247230.0
2003-12,34021,Dec,249146.0,29636.0,249146.0
2004-01,34021,Jan,251134.0,28926.0,251134.0
2004-02,34021,Feb,253769.0,28961.0,253769.0
2004-03,34021,Mar,256044.0,28568.0,256044.0
2004-04,34021,Apr,258338.0,28760.0,258338.0
2004-05,34021,May,261539.0,29553.0,261539.0
2004-06,34021,Jun,264600.0,30095.0,264600.0
2004-07,34021,Jul,267828.0,30374.0,267828.0
2004-08,34021,Aug,270722.0,30579.0,270722.0
2004-09,34021,Sep,274614.0,31702.0,274614.0
2004-10,34021,Oct,278528.0,33341.0,278528.0
2004-11,34021,Nov,282256.0,35026.0,282256.0
2004-12,34021,Dec,285117.0,35971.0,285117.0
2005-01,34021,Jan,288141.0,37007.0,288141.0
2005-02,34021,Feb,290472.0,36703.0,290472.0
2005-03,34021,Mar,293006.0,36962.0,293006.0
2005-04,34021,Apr,295215.0,36877.0,295215.0
2005-05,34021,May,298309.0,36770.0,298309.0
2005-06,34021,Jun,301758.0,37158.0,301758.0
2005-07,34021,Jul,306057.0,38229.0,306057.0
2005-08,34021,Aug,310147.0,39425.0,310147.0
2005-09,34021,Sep,314030.0,39416.0,314030.0
2005-10,34021,Oct,317152.0,38624.0,317152.0
2005-11,34021,Nov,319433.0,37177.0,319433.0
2005-12,34021,Dec,322043.0,36926.0,322043.0
2006-01,34021,Jan,324213.0,36072.0,324213.0
2006-02,34021,Feb,326851.0,36379.0,326851.0
2006-03,34021,Mar,329424.0,36418.0,329424.0
2006-04,34021,Apr,331935.0,36720.0,331935.0
2006-05,34021,May,334431.0,36122.0,334431.0
2006-06,34021,Jun,336450.0,34692.0,336450.0
2006-07,34021,Jul,337844.0,31787.0,337844.0
2006-08,34021,Aug,337489.0,27342.0,337489.0
2006-09,34021,Sep,336785.0,22755.0,336785.0
2006-10,34021,Oct,336259.0,19107.0,336259.0
2006-11,34021,Nov,336059.0,16626.0,336059.0
2006-12,34021,Dec,334919.0,12876.0,334919.0
2007-01,34021,Jan,333669.0,9456.0,333669.0
2007-02,34021,Feb,333087.0,6236.0,333087.0
2007-03,34021,Mar,333391.0,3967.0,333391.0
2007-04,34021,Apr,333649.0,1714.0,333649.0
2007-05,34021,May,332956.0,-1475.0,332956.0
2007-06,34021,Jun,332158.0,-4292.0,332158.0
2007-07,34021,Jul,330594.0,-7250.0,330594.0
2007-08,34021,Aug,328469.0,-9020.0,328469.0
2007-09,34021,Sep,325760.0,-11025.0,325760.0
2007-10,34021,Oct,323151.0,-13108.0,323151.0
2007-11,34021,Nov,321303.0,-14756.0,321303.0
2007-12,34021,Dec,318962.0,-15957.0,318962.0
2008-01,34021,Jan,316842.0,-16827.0,316842.0
2008-02,34021,Feb,315803.0,-17284.0,315803.0
2008-03,34021,Mar,314454.0,-18937.0,314454.0
2008-04,34021,Apr,312719.0,-20930.0,312719.0
2008-05,34021,May,309488.0,-23468.0,309488.0
2008-06,34021,Jun,306350.0,-25808.0,306350.0
2008-07,34021,Jul,304031.0,-26563.0,304031.0
2008-08,34021,Aug,301786.0,-26683.0,301786.0
2008-09,34021,Sep,300058.0,-25702.0,300058.0
2008-10,34021,Oct,296945.0,-26206.0,296945.0
2008-11,34021,Nov,293973.0,-27330.0,293973.0
2008-12,34021,Dec,291951.0,-27011.0,291951.0
2009-01,34021,Jan,291444.0,-25398.0,291444.0
2009-02,34021,Feb,289458.0,-26345.0,289458.0
2009-03,34021,Mar,285860.0,-28594.0,285860.0
2009-04,34021,Apr,281912.0,-30807.0,281912.0
2009-05,34021,May,279619.0,-29869.0,279619.0
2009-06,34021,Jun,278588.0,-27762.0,278588.0
2009-07,34021,Jul,276522.0,-27509.0,276522.0
2009-08,34021,Aug,274595.0,-27191.0,274595.0
2009-09,34021,Sep,272839.0,-27219.0,272839.0
2009-10,34021,Oct,272406.0,-24539.0,272406.0
2009-11,34021,Nov,272234.0,-21739.0,272234.0
2009-12,34021,Dec,272369.0,-19582.0,272369.0
2010-01,34021,Jan,272628.0,-18816.0,272628.0
2010-02,34021,Feb,274054.0,-15404.0,274054.0
2010-03,34021,Mar,275793.0,-10067.0,275793.0
2010-04,34021,Apr,277915.0,-3997.0,277915.0
2010-05,34021,May,277859.0,-1760.0,277859.0
2010-06,34021,Jun,276996.0,-1592.0,276996.0
2010-07,34021,Jul,275094.0,-1428.0,275094.0
2010-08,34021,Aug,273705.0,-890.0,273705.0
2010-09,34021,Sep,271602.0,-1237.0,271602.0
2010-10,34021,Oct,269200.0,-3206.0,269200.0
2010-11,34021,Nov,266513.0,-5721.0,266513.0
2010-12,34021,Dec,264119.0,-8250.0,264119.0
2011-01,34021,Jan,260928.0,-11700.0,260928.0
2011-02,34021,Feb,258213.0,-15841.0,258213.0
2011-03,34021,Mar,255299.0,-20494.0,255299.0
2011-04,34021,Apr,253587.0,-24328.0,253587.0
2011-05,34021,May,251884.0,-25975.0,251884.0
2011-06,34021,Jun,250061.0,-26935.0,250061.0
2011-07,34021,Jul,247740.0,-27354.0,247740.0
2011-08,34021,Aug,245680.0,-28025.0,245680.0
2011-09,34021,Sep,244119.0,-27483.0,244119.0
2011-10,34021,Oct,243024.0,-26176.0,243024.0
2011-11,34021,Nov,240641.0,-25872.0,240641.0
2011-12,34021,Dec,238530.0,-25589.0,238530.0
2012-01,34021,Jan,236821.0,-24107.0,236821.0
2012-02,34021,Feb,235709.0,-22504.0,235709.0
2012-03,34021,Mar,234232.0,-21067.0,234232.0
2012-04,34021,Apr,233195.0,-20392.0,233195.0
2012-05,34021,May,232549.0,-19335.0,232549.0
2012-06,34021,Jun,232650.0,-17411.0,232650.0
2012-07,34021,Jul,231791.0,-15949.0,231791.0
2012-08,34021,Aug,231215.0,-14465.0,231215.0
2012-09,34021,Sep,230113.0,-14006.0,230113.0
2012-10,34021,Oct,229417.0,-13607.0,229417.0
2012-11,34021,Nov,228987.0,-11654.0,228987.0
2012-12,34021,Dec,228933.0,-9597.0,228933.0
2013-01,34021,Jan,229640.0,-7181.0,229640.0
2013-02,34021,Feb,230869.0,-4840.0,230869.0
2013-03,34021,Mar,232878.0,-1354.0,232878.0
2013-04,34021,Apr,234737.0,1542.0,234737.0
2013-05,34021,May,236168.0,3619.0,236168.0
2013-06,34021,Jun,236835.0,4185.0,236835.0
2013-07,34021,Jul,237271.0,5480.0,237271.0
2013-08,34021,Aug,237862.0,6647.0,237862.0
2013-09,34021,Sep,238258.0,8145.0,238258.0
2013-10,34021,Oct,239230.0,9813.0,239230.0
2013-11,34021,Nov,240294.0,11307.0,240294.0
2013-12,34021,Dec,241252.0,12319.0,241252.0
2014-01,34021,Jan,242350.0,12710.0,242350.0
2014-02,34021,Feb,242665.0,11796.0,242665.0
2014-03,34021,Mar,242861.0,9983.0,242861.0
2014-04,34021,Apr,241318.0,6581.0,241318.0
2014-05,34021,May,240930.0,4762.0,240930.0
2014-06,34021,Jun,241126.0,4291.0,241126.0
2014-07,34021,Jul,242664.0,5393.0,242664.0
2014-08,34021,Aug,242929.0,5067.0,242929.0
2014-09,34021,Sep,242406.0,4148.0,242406.0
2014-10,34021,Oct,241229.0,1999.0,241229.0
2014-11,34021,Nov,240861.0,567.0,240861.0
2014-12,34021,Dec,240699.0,-553.0,240699.0
2015-01,34021,Jan,241076.0,-1274.0,241076.0
2015-02,34021,Feb,241620.0,-1045.0,241620.0
2015-03,34021,Mar,242886.0,25.0,242886.0
2015-04,34021,Apr,245056.0,3738.0,245056.0
2015-05,34021,May,245425.0,4495.0,245425.0
2015-06,34021,Jun,245262.0,4136.0,245262.0
2015-07,34021,Jul,244010.0,1346.0,244010.0
2015-08,34021,Aug,244042.0,1113.0,244042.0
2015-09,34021,Sep,244500.0,2094.0,244500.0
2015-10,34021,Oct,245092.0,3863.0,245092.0
2015-11,34021,Nov,245381.0,4520.0,245381.0
2015-12,34021,Dec,245511.0,4812.0,245511.0
2016-01,34021,Jan,245219.0,4143.0,245219.0
2016-02,34021,Feb,245780.0,4160.0,245780.0
2016-03,34021,Mar,245711.0,2825.0,245711.0
2016-04,34021,Apr,245559.0,503.0,245559.0
2016-05,34021,May,244435.0,-990.0,244435.0
2016-06,34021,Jun,244178.0,-1084.0,244178.0
2016-07,34021,Jul,244068.0,58.0,244068.0
2016-08,34021,Aug,244010.0,-32.0,244010.0
2016-09,34021,Sep,243868.0,-632.0,243868.0
2016-10,34021,Oct,243816.0,-1276.0,243816.0
2016-11,34021,Nov,244949.0,-432.0,244949.0
2016-12,34021,Dec,244960.0,-551.0,244960.0
2017-01,34021,Jan,243846.0,-1373.0,243846.0
2017-02,34021,Feb,241989.0,-3791.0,241989.0
2017-03,34021,Mar,242438.0,-3273.0,242438.0
2017-04,34021,Apr,244881.0,-678.0,244881.0
2017-05,34021,May,248205.0,3770.0,248205.0
2017-06,34021,Jun,248857.0,4679.0,248857.0
2017-07,34021,Jul,248794.0,4726.0,248794.0
2017-08,34021,Aug,247616.0,3606.0,247616.0
2017-09,34021,Sep,247539.0,3671.0,247539.0
2017-10,34021,Oct,246784.0,2968.0,246784.0
2017-11,34021,Nov,246823.0,1874.0,246823.0
2017-12,34021,Dec,248571.0,3611.0,248571.0
2018-01,34021,Jan,251561.0,7715.0,251561.0
2018-02,34021,Feb,254606.0,12617.0,254606.0
2018-03,34021,Mar,254966.0,12528.0,254966.0
2018-04,34021,Apr,255309.0,10428.0,255309.0
2018-05,34021,May,255593.0,7388.0,255593.0
2018-06,34021,Jun,256777.0,7920.0,256777.0
2018-07,34021,Jul,257939.0,9145.0,257939.0
2018-08,34021,Aug,258094.0,10478.0,258094.0
2018-09,34021,Sep,258015.0,10476.0,258015.0
2018-10,34021,Oct,258278.0,11494.0,258278.0
2018-11,34021,Nov,259044.0,12221.0,259044.0
2018-12,34021,Dec,258905.0,10334.0,258905.0
2019-01,34021,Jan,258931.0,7370.0,258931.0
2019-02,34021,Feb,258815.0,4209.0,258815.0
2019-03,34021,Mar,261332.0,6366.0,261332.0
2019-04,34021,Apr,263508.0,8199.0,263508.0
2019-05,34021,May,266261.0,10668.0,266261.0
2019-06,34021,Jun,266886.0,10109.0,266886.0
2019-07,34021,Jul,266714.0,8775.0,266714.0
2019-08,34021,Aug,265579.0,7485.0,265579.0
2019-09,34021,Sep,264148.0,6133.0,264148.0
2019-10,34021,Oct,263933.0,5655.0,263933.0
2019-11,34021,Nov,264360.0,5316.0,264360.0
2019-12,34021,Dec,265854.0,6949.0,265854.0
2020-01,34021,Jan,266106.0,7175.0,266106.0
2020-02,34021,Feb,267577.0,8762.0,267577.0
2020-03,34021,Mar,268847.0,7515.0,268847.0
2020-04,34021,Apr,270530.0,7022.0,270530.0
2020-05,34021,May,269328.0,3067.0,269328.0
2020-06,34021,Jun,269852.0,2966.0,269852.0
2020-07,34021,Jul,269714.0,3000.0,269714.0
2020-08,34021,Aug,272067.0,6488.0,272067.0
2020-09,34021,Sep,274624.0,10476.0,274624.0
2020-10,34021,Oct,279031.0,15098.0,279031.0
2020-11,34021,Nov,282816.0,18456.0,282816.0
2020-12,34021,Dec,285990.0,20136.0,285990.0
2021-01,34021,Jan,287926.0,21820.0,287926.0
2021-02,34021,Feb,290717.0,23140.0,290717.0
2021-03,34021,Mar,294439.0,25592.0,294439.0
2021-04,34021,Apr,299202.0,28672.0,299202.0
2021-05,34021,May,305598.0,36270.0,305598.0
2021-06,34021,Jun,311126.0,41274.0,311126.0
2021-07,34021,Jul,317556.0,47842.0,317556.0
2021-08,34021,Aug,323006.0,50939.0,323006.0
2021-09,34021,Sep,328007.0,53383.0,328007.0
2021-10,34021,Oct,332008.0,52977.0,332008.0
2021-11,34021,Nov,334448.0,51632.0,334448.0
2021-12,34021,Dec,338464.0,52474.0,338464.0
2022-01,34021,Jan,341579.0,53653.0,341579.0
2022-02,34021,Feb,345412.0,54695.0,345412.0
2022-03,34021,Mar,349340.0,54901.0,349340.0
2000-01,34023,Jan,189690.0,,189690.0
2000-02,34023,Feb,190325.0,,190325.0
2000-03,34023,Mar,191159.0,,191159.0
2000-04,34023,Apr,192757.0,,192757.0
2000-05,34023,May,194825.0,,194825.0
2000-06,34023,Jun,196969.0,,196969.0
2000-07,34023,Jul,199464.0,,199464.0
2000-08,34023,Aug,201453.0,,201453.0
2000-09,34023,Sep,204017.0,,204017.0
2000-10,34023,Oct,206527.0,,206527.0
2000-11,34023,Nov,208969.0,,208969.0
2000-12,34023,Dec,210449.0,,210449.0
2001-01,34023,Jan,211823.0,22133.0,211823.0
2001-02,34023,Feb,213538.0,23213.0,213538.0
2001-03,34023,Mar,215602.0,24443.0,215602.0
2001-04,34023,Apr,217891.0,25134.0,217891.0
2001-05,34023,May,219940.0,25115.0,219940.0
2001-06,34023,Jun,222553.0,25584.0,222553.0
2001-07,34023,Jul,225219.0,25755.0,225219.0
2001-08,34023,Aug,228204.0,26751.0,228204.0
2001-09,34023,Sep,230975.0,26958.0,230975.0
2001-10,34023,Oct,233804.0,27277.0,233804.0
2001-11,34023,Nov,236082.0,27113.0,236082.0
2001-12,34023,Dec,238192.0,27743.0,238192.0
2002-01,34023,Jan,240037.0,28214.0,240037.0
2002-02,34023,Feb,242627.0,29089.0,242627.0
2002-03,34023,Mar,245065.0,29463.0,245065.0
2002-04,34023,Apr,247612.0,29721.0,247612.0
2002-05,34023,May,249905.0,29965.0,249905.0
2002-06,34023,Jun,252425.0,29872.0,252425.0
2002-07,34023,Jul,255137.0,29918.0,255137.0
2002-08,34023,Aug,258506.0,30302.0,258506.0
2002-09,34023,Sep,261528.0,30553.0,261528.0
2002-10,34023,Oct,264448.0,30644.0,264448.0
2002-11,34023,Nov,267326.0,31244.0,267326.0
2002-12,34023,Dec,270727.0,32535.0,270727.0
2003-01,34023,Jan,274936.0,34899.0,274936.0
2003-02,34023,Feb,278710.0,36083.0,278710.0
2003-03,34023,Mar,282571.0,37506.0,282571.0
2003-04,34023,Apr,285847.0,38235.0,285847.0
2003-05,34023,May,289232.0,39327.0,289232.0
2003-06,34023,Jun,292561.0,40136.0,292561.0
2003-07,34023,Jul,295515.0,40378.0,295515.0
2003-08,34023,Aug,298501.0,39995.0,298501.0
2003-09,34023,Sep,301143.0,39615.0,301143.0
2003-10,34023,Oct,302878.0,38430.0,302878.0
2003-11,34023,Nov,304156.0,36830.0,304156.0
2003-12,34023,Dec,305246.0,34519.0,305246.0
2004-01,34023,Jan,306982.0,32046.0,306982.0
2004-02,34023,Feb,309020.0,30310.0,309020.0
2004-03,34023,Mar,311422.0,28851.0,311422.0
2004-04,34023,Apr,314235.0,28388.0,314235.0
2004-05,34023,May,317928.0,28696.0,317928.0
2004-06,34023,Jun,321850.0,29289.0,321850.0
2004-07,34023,Jul,326575.0,31060.0,326575.0
2004-08,34023,Aug,331778.0,33277.0,331778.0
2004-09,34023,Sep,336796.0,35653.0,336796.0
2004-10,34023,Oct,340699.0,37821.0,340699.0
2004-11,34023,Nov,343669.0,39513.0,343669.0
2004-12,34023,Dec,346838.0,41592.0,346838.0
2005-01,34023,Jan,350685.0,43703.0,350685.0
2005-02,34023,Feb,353835.0,44815.0,353835.0
2005-03,34023,Mar,357167.0,45745.0,357167.0
2005-04,34023,Apr,361727.0,47492.0,361727.0
2005-05,34023,May,367239.0,49311.0,367239.0
2005-06,34023,Jun,372890.0,51040.0,372890.0
2005-07,34023,Jul,377839.0,51264.0,377839.0
2005-08,34023,Aug,382473.0,50695.0,382473.0
2005-09,34023,Sep,386220.0,49424.0,386220.0
2005-10,34023,Oct,389801.0,49102.0,389801.0
2005-11,34023,Nov,393736.0,50067.0,393736.0
2005-12,34023,Dec,397492.0,50654.0,397492.0
2006-01,34023,Jan,399982.0,49297.0,399982.0
2006-02,34023,Feb,402560.0,48725.0,402560.0
2006-03,34023,Mar,405372.0,48205.0,405372.0
2006-04,34023,Apr,408853.0,47126.0,408853.0
2006-05,34023,May,410769.0,43530.0,410769.0
2006-06,34023,Jun,412237.0,39347.0,412237.0
2006-07,34023,Jul,412379.0,34540.0,412379.0
2006-08,34023,Aug,412154.0,29681.0,412154.0
2006-09,34023,Sep,411347.0,25127.0,411347.0
2006-10,34023,Oct,409085.0,19284.0,409085.0
2006-11,34023,Nov,407852.0,14116.0,407852.0
2006-12,34023,Dec,405764.0,8272.0,405764.0
2007-01,34023,Jan,405853.0,5871.0,405853.0
2007-02,34023,Feb,405260.0,2700.0,405260.0
2007-03,34023,Mar,405835.0,463.0,405835.0
2007-04,34023,Apr,405298.0,-3555.0,405298.0
2007-05,34023,May,403300.0,-7469.0,403300.0
2007-06,34023,Jun,400047.0,-12190.0,400047.0
2007-07,34023,Jul,396054.0,-16325.0,396054.0
2007-08,34023,Aug,393197.0,-18957.0,393197.0
2007-09,34023,Sep,391410.0,-19937.0,391410.0
2007-10,34023,Oct,390797.0,-18288.0,390797.0
2007-11,34023,Nov,389962.0,-17890.0,389962.0
2007-12,34023,Dec,388645.0,-17119.0,388645.0
2008-01,34023,Jan,387776.0,-18077.0,387776.0
2008-02,34023,Feb,386576.0,-18684.0,386576.0
2008-03,34023,Mar,384788.0,-21047.0,384788.0
2008-04,34023,Apr,381685.0,-23613.0,381685.0
2008-05,34023,May,378112.0,-25188.0,378112.0
2008-06,34023,Jun,374317.0,-25730.0,374317.0
2008-07,34023,Jul,371093.0,-24961.0,371093.0
2008-08,34023,Aug,368454.0,-24743.0,368454.0
2008-09,34023,Sep,366964.0,-24446.0,366964.0
2008-10,34023,Oct,365542.0,-25255.0,365542.0
2008-11,34023,Nov,362689.0,-27273.0,362689.0
2008-12,34023,Dec,359589.0,-29056.0,359589.0
2009-01,34023,Jan,357402.0,-30374.0,357402.0
2009-02,34023,Feb,356319.0,-30257.0,356319.0
2009-03,34023,Mar,355315.0,-29473.0,355315.0
2009-04,34023,Apr,352363.0,-29322.0,352363.0
2009-05,34023,May,350246.0,-27866.0,350246.0
2009-06,34023,Jun,347902.0,-26415.0,347902.0
2009-07,34023,Jul,345879.0,-25214.0,345879.0
2009-08,34023,Aug,343987.0,-24467.0,343987.0
2009-09,34023,Sep,342052.0,-24912.0,342052.0
2009-10,34023,Oct,340901.0,-24641.0,340901.0
2009-11,34023,Nov,340001.0,-22688.0,340001.0
2009-12,34023,Dec,340106.0,-19483.0,340106.0
2010-01,34023,Jan,340104.0,-17298.0,340104.0
2010-02,34023,Feb,340972.0,-15347.0,340972.0
2010-03,34023,Mar,341344.0,-13971.0,341344.0
2010-04,34023,Apr,341496.0,-10867.0,341496.0
2010-05,34023,May,341202.0,-9044.0,341202.0
2010-06,34023,Jun,340389.0,-7513.0,340389.0
2010-07,34023,Jul,340278.0,-5601.0,340278.0
2010-08,34023,Aug,337837.0,-6150.0,337837.0
2010-09,34023,Sep,335892.0,-6160.0,335892.0
2010-10,34023,Oct,333214.0,-7687.0,333214.0
2010-11,34023,Nov,330431.0,-9570.0,330431.0
2010-12,34023,Dec,327574.0,-12532.0,327574.0
2011-01,34023,Jan,325697.0,-14407.0,325697.0
2011-02,34023,Feb,325256.0,-15716.0,325256.0
2011-03,34023,Mar,324429.0,-16915.0,324429.0
2011-04,34023,Apr,322107.0,-19389.0,322107.0
2011-05,34023,May,319004.0,-22198.0,319004.0
2011-06,34023,Jun,315824.0,-24565.0,315824.0
2011-07,34023,Jul,313642.0,-26636.0,313642.0
2011-08,34023,Aug,312300.0,-25537.0,312300.0
2011-09,34023,Sep,311064.0,-24828.0,311064.0
2011-10,34023,Oct,308396.0,-24818.0,308396.0
2011-11,34023,Nov,305620.0,-24811.0,305620.0
2011-12,34023,Dec,303478.0,-24096.0,303478.0
2012-01,34023,Jan,302479.0,-23218.0,302479.0
2012-02,34023,Feb,301037.0,-24219.0,301037.0
2012-03,34023,Mar,299825.0,-24604.0,299825.0
2012-04,34023,Apr,298666.0,-23441.0,298666.0
2012-05,34023,May,298559.0,-20445.0,298559.0
2012-06,34023,Jun,298198.0,-17626.0,298198.0
2012-07,34023,Jul,297847.0,-15795.0,297847.0
2012-08,34023,Aug,296310.0,-15990.0,296310.0
2012-09,34023,Sep,295644.0,-15420.0,295644.0
2012-10,34023,Oct,295179.0,-13217.0,295179.0
2012-11,34023,Nov,295995.0,-9625.0,295995.0
2012-12,34023,Dec,296491.0,-6987.0,296491.0
2013-01,34023,Jan,297934.0,-4545.0,297934.0
2013-02,34023,Feb,299907.0,-1130.0,299907.0
2013-03,34023,Mar,302743.0,2918.0,302743.0
2013-04,34023,Apr,305400.0,6734.0,305400.0
2013-05,34023,May,307819.0,9260.0,307819.0
2013-06,34023,Jun,309800.0,11602.0,309800.0
2013-07,34023,Jul,311029.0,13182.0,311029.0
2013-08,34023,Aug,312131.0,15821.0,312131.0
2013-09,34023,Sep,312469.0,16825.0,312469.0
2013-10,34023,Oct,314449.0,19270.0,314449.0
2013-11,34023,Nov,316469.0,20474.0,316469.0
2013-12,34023,Dec,319772.0,23281.0,319772.0
2014-01,34023,Jan,321711.0,23777.0,321711.0
2014-02,34023,Feb,322345.0,22438.0,322345.0
2014-03,34023,Mar,321915.0,19172.0,321915.0
2014-04,34023,Apr,322923.0,17523.0,322923.0
2014-05,34023,May,324863.0,17044.0,324863.0
2014-06,34023,Jun,326950.0,17150.0,326950.0
2014-07,34023,Jul,327333.0,16304.0,327333.0
2014-08,34023,Aug,328144.0,16013.0,328144.0
2014-09,34023,Sep,328170.0,15701.0,328170.0
2014-10,34023,Oct,327954.0,13505.0,327954.0
2014-11,34023,Nov,326629.0,10160.0,326629.0
2014-12,34023,Dec,325780.0,6008.0,325780.0
2015-01,34023,Jan,326162.0,4451.0,326162.0
2015-02,34023,Feb,327692.0,5347.0,327692.0
2015-03,34023,Mar,329765.0,7850.0,329765.0
2015-04,34023,Apr,332302.0,9379.0,332302.0
2015-05,34023,May,333666.0,8803.0,333666.0
2015-06,34023,Jun,334459.0,7509.0,334459.0
2015-07,34023,Jul,333706.0,6373.0,333706.0
2015-08,34023,Aug,332798.0,4654.0,332798.0
2015-09,34023,Sep,332196.0,4026.0,332196.0
2015-10,34023,Oct,332062.0,4108.0,332062.0
2015-11,34023,Nov,332978.0,6349.0,332978.0
2015-12,34023,Dec,331839.0,6059.0,331839.0
2016-01,34023,Jan,328948.0,2786.0,328948.0
